gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
436902352	fea77396-7b26-44cb-8580-aefadc8db276	http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion142841	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea	cylindracea	VARIETY	Caulerpa racemosa var. cylindracea (Sonder) Verlaque, Huisman & Boudouresque, 2003	Caulerpa racemosa cylindracea					PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2643128	2643131	PRESERVED_SPECIMEN	MNHN	PC	FUSION142841				CC_BY_4_0					2024-02-14T14:39:03.142Z		
436873803	fea77396-7b26-44cb-8580-aefadc8db276	http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion142843	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea	cylindracea	VARIETY	Caulerpa racemosa var. cylindracea (Sonder) Verlaque, Huisman & Boudouresque, 2003	Caulerpa racemosa cylindracea					PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2643128	2643131	PRESERVED_SPECIMEN	MNHN	PC	FUSION142843				CC_BY_4_0					2024-02-14T14:39:03.073Z		
436816519	fea77396-7b26-44cb-8580-aefadc8db276	http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion142842	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea	cylindracea	VARIETY	Caulerpa racemosa var. cylindracea (Sonder) Verlaque, Huisman & Boudouresque, 2003	Caulerpa racemosa cylindracea					PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													2643128	2643131	PRESERVED_SPECIMEN	MNHN	PC	FUSION142842				CC_BY_4_0					2024-02-14T14:39:03.336Z		
4171736107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/175178738	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea		FR		Provence-Alpes-Côte d'Azur	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.554438	7.137306	2.0						2023-06-23T17:50	23	6	2023	2643131	2643131	HUMAN_OBSERVATION	iNaturalist	Observations	175178738		Fish and Dive	2023-07-27T09:55:02	CC_BY_4_0	Fish and Dive	Fish and Dive			2024-02-16T18:59:05.601Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162027764	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/173172948	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea		FR		Languedoc-Roussillon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.450129	3.814294	247.0						2023-07-14T22:25	14	7	2023	2643131	2643131	HUMAN_OBSERVATION	iNaturalist	Observations	173172948		Julien Renoult	2023-07-16T08:54:55	CC0_1_0	Julien Renoult	Julien Renoult			2024-02-16T19:19:22.830Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4152737036	d8cd16ba-bb74-4420-821e-083f2bac17c2	OP209983	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea		ID	Bali, Serangan Island		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2021-07-30	30	7	2021	2643131	2643131	MATERIAL_SAMPLE							CC_BY_4_0		Ni Kadek Emi Sintha Dewi			2024-02-17T12:37:38.184Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4149567803	8e9974a4-12e2-475f-9aec-5abdf24a1f50	e5f5c958-87c2-445f-9710-dca3dacc138c	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					35.8	0.0	2014-07-24	24	7	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-07-24T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.785Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149567100	8e9974a4-12e2-475f-9aec-5abdf24a1f50	aa958a30-34f4-4e7d-be38-7dde4c3d5853	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77	9.40889					31.3	0.0	2019-08-17	17	8	2019	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2019-08-17T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.667Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149567055	8e9974a4-12e2-475f-9aec-5abdf24a1f50	89bab435-2ada-4462-bbde-dc6bea8a9b08	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					33.1	0.0	2013-08-10	10	8	2013	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2013-08-10T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.658Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149566686	8e9974a4-12e2-475f-9aec-5abdf24a1f50	f6929818-d8e1-4aa3-bcf6-c8432dcb4b3e	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					36.6	0.0	2011-08-28	28	8	2011	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2011-08-28T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.588Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149566659	8e9974a4-12e2-475f-9aec-5abdf24a1f50	14e3474b-c2ad-4cb2-a4ff-eb27dbc6f7ef	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					33.4	0.0	2013-08-31	31	8	2013	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2013-08-31T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.583Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149566542	8e9974a4-12e2-475f-9aec-5abdf24a1f50	14a0a888-32b2-4813-a2fa-af9f10e66fb3	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77	9.40889					33.7	0.0	2014-05-25	25	5	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-05-25T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.562Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149565548	8e9974a4-12e2-475f-9aec-5abdf24a1f50	484cc277-328a-48d1-bebe-8ffd14b75c99	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.7725	9.40861					36.4	0.0	2010-08-10	10	8	2010	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2010-08-10T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.368Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149562953	8e9974a4-12e2-475f-9aec-5abdf24a1f50	7d3b69ef-5f43-480f-ab9f-e8c6b0cc9664	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77	9.40889					39.9	0.0	2013-10-19	19	10	2013	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2013-10-19T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.261Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149562269	8e9974a4-12e2-475f-9aec-5abdf24a1f50	6d2bdd6d-04fd-4a40-83af-2bab53a579ae	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77	9.40889					35.6	0.0	2015-07-23	23	7	2015	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2015-07-23T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.083Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149561920	8e9974a4-12e2-475f-9aec-5abdf24a1f50	5a32c7bc-7348-4493-9555-0c88b8493b57	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.76306	9.40972					30.7	0.0	2010-07-24	24	7	2010	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2010-07-24T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:37.023Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149561639	8e9974a4-12e2-475f-9aec-5abdf24a1f50	a2fc5a0e-b7f2-4a06-bb2c-27b6b8013700	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					35.2	0.0	2014-06-22	22	6	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-06-22T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.975Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149561568	8e9974a4-12e2-475f-9aec-5abdf24a1f50	b6af7d98-b32b-4a1d-a96e-7733c72d12a2	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					35.6	0.0	2015-07-25	25	7	2015	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2015-07-25T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.961Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149561031	8e9974a4-12e2-475f-9aec-5abdf24a1f50	6644fa77-3f19-43ca-86b8-e029142653a0	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.45944	6.93028					25.0	0.0	2018-09-20	20	9	2018	2643131	2643131	HUMAN_OBSERVATION					DUMAS Jacques (FFESSM)	2018-09-20T00:00:00	CC_BY_4_0		DUMAS Jacques (FFESSM)			2024-01-26T13:43:36.858Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149561017	8e9974a4-12e2-475f-9aec-5abdf24a1f50	a65344f8-6452-40f1-ac33-495b92e1900d	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77	9.40889					35.1	0.0	2014-07-22	22	7	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-07-22T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.854Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149560625	8e9974a4-12e2-475f-9aec-5abdf24a1f50	d626ccf5-86f3-41b7-bf0d-d14648187724	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.50972	9.38861					28.0	0.0	2013-09-28	28	9	2013	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2013-09-28T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.801Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149560529	8e9974a4-12e2-475f-9aec-5abdf24a1f50	a883b42d-cd8a-40b2-83d3-b3d0a9f89920	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.70945	9.45917					33.7	0.0	2022-06-08	8	6	2022	2643131	2643131	HUMAN_OBSERVATION					BERNINI Antoine (FFESSM)	2022-06-08T00:00:00	CC_BY_4_0		BERNINI Antoine (FFESSM)			2024-01-26T13:43:36.768Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149560064	8e9974a4-12e2-475f-9aec-5abdf24a1f50	68af11d3-787a-46c0-99a6-b1a91e10445d	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					36.0	0.0	2014-11-02	2	11	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-11-02T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.673Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149559594	8e9974a4-12e2-475f-9aec-5abdf24a1f50	69c7a5e7-1df5-4d70-8b51-7b4319a59a68	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.76306	9.40972					29.8	0.0	2016-08-13	13	8	2016	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2016-08-13T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.569Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149557460	8e9974a4-12e2-475f-9aec-5abdf24a1f50	0faa50f3-0afc-4d33-b06c-81331aedc094	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.7725	9.40861					34.7	0.0	2019-08-10	10	8	2019	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2019-08-10T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.353Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149553990	8e9974a4-12e2-475f-9aec-5abdf24a1f50	0f573813-de91-48cc-a49d-1310b5d1c650	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					35.6	0.0	2012-10-14	14	10	2012	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2012-10-14T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.265Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149552079	8e9974a4-12e2-475f-9aec-5abdf24a1f50	de6aa69b-0a95-4400-9d46-587dce3c191d	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.27991	5.2867					35.0	0.0	2021-06-12	12	6	2021	2643131	2643131	HUMAN_OBSERVATION					LEFEBVRE Caroline (FFESSM)	2021-06-12T00:00:00	CC_BY_4_0		LEFEBVRE Caroline (FFESSM)			2024-01-26T13:43:36.098Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149551986	8e9974a4-12e2-475f-9aec-5abdf24a1f50	ae467143-b56b-46d3-8423-0d0f9aaa7d66	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.71556	9.46083					36.0	0.0	2021-06-06	6	6	2021	2643131	2643131	HUMAN_OBSERVATION					BURON Daniel (FFESSM)	2021-06-06T00:00:00	CC_BY_4_0		BURON Daniel (FFESSM)			2024-01-26T13:43:36.080Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149551969	8e9974a4-12e2-475f-9aec-5abdf24a1f50	65cf128f-9ce7-4567-b077-01107f1ed573	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					35.2	0.0	2014-10-19	19	10	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-10-19T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.075Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149551887	8e9974a4-12e2-475f-9aec-5abdf24a1f50	96d5dfb6-9968-4619-a070-fbac675e852a	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					31.1	0.0	2008-09-07	7	9	2008	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2008-09-07T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.064Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149551614	8e9974a4-12e2-475f-9aec-5abdf24a1f50	cf221124-9a6e-4863-9e58-f0eb49063d5f	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77	9.40889					33.6	0.0	2013-09-01	1	9	2013	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2013-09-01T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:36.017Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149551545	8e9974a4-12e2-475f-9aec-5abdf24a1f50	bd04e8aa-86bb-4e7f-b949-1709675cb237	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.70742	9.46049					50.0	0.0	2021-09-26	26	9	2021	2643131	2643131	HUMAN_OBSERVATION					BURON Daniel (FFESSM)	2021-09-26T00:00:00	CC_BY_4_0		BURON Daniel (FFESSM)			2024-01-26T13:43:35.945Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149549621	8e9974a4-12e2-475f-9aec-5abdf24a1f50	9223f816-68b9-4a4a-965a-d4c33b3f442c	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.76306	9.40972					33.6	0.0	2015-08-03	3	8	2015	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2015-08-03T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:35.790Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149549494	8e9974a4-12e2-475f-9aec-5abdf24a1f50	18930d64-44ba-499f-9fd1-44902e09006c	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77444	9.405					35.6	0.0	2014-09-11	11	9	2014	2643131	2643131	HUMAN_OBSERVATION					ROY Daniel (FFESSM)	2014-09-11T00:00:00	CC_BY_4_0		ROY Daniel (FFESSM)			2024-01-26T13:43:35.769Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149549367	8e9974a4-12e2-475f-9aec-5abdf24a1f50	be306bd1-ebdd-4e45-95df-5b11570e6b50	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.5403	6.99512					32.0	0.0	2018-09-21	21	9	2018	2643131	2643131	HUMAN_OBSERVATION					DUMAS Jacques (FFESSM)	2018-09-21T00:00:00	CC_BY_4_0		DUMAS Jacques (FFESSM)			2024-01-26T13:43:35.744Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4149547693	8e9974a4-12e2-475f-9aec-5abdf24a1f50	4d39131b-73fd-4341-8dc5-f49c6b085ace	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Caulerpaceae	Caulerpa	Caulerpa cylindracea		SPECIES	Caulerpa cylindracea Sonder, 1845	Caulerpa cylindracea Sonder, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.75528	9.47083					33.0	0.0	2021-06-12	12	6	2021	2643131	2643131	HUMAN_OBSERVATION					BELINE Bruno (FFESSM)	2021-06-12T00:00:00	CC_BY_4_0		BELINE Bruno (FFESSM)			2024-01-26T13:43:35.602Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
